,Matches,Season,Innings,Hundreds,TotalRuns,NotOuts,BallsFaced,DuckedOut,FiftyRuns,BattingAvg,HighestScore,StrikeRate
270,26.0,2006/07,25.0,5.0,1368.0,3.0,1560.0,1.0,4.0,62.18,181.0,87.69
271,26.0,2006/07,25.0,3.0,901.0,3.0,878.0,1.0,4.0,40.95,115.0,102.61
272,26.0,2006/07,25.0,1.0,816.0,4.0,1023.0,2.0,4.0,38.85,115.0,79.76
273,26.0,2006/07,22.0,2.0,1010.0,6.0,1286.0,1.0,6.0,63.12,128.0,78.53
274,26.0,2006/07,24.0,1.0,609.0,6.0,798.0,1.0,4.0,33.83,100.0,76.31
275,26.0,2006/07,24.0,1.0,852.0,2.0,1098.0,3.0,7.0,38.72,110.0,77.59
276,26.0,2009/10,26.0,2.0,1139.0,2.0,1403.0,2.0,10.0,47.45,111.0,81.18
277,26.0,2009/10,24.0,1.0,861.0,3.0,1103.0,1.0,8.0,41.0,105.0,78.05
278,26.0,2014/15,25.0,5.0,1324.0,1.0,1485.0,2.0,5.0,55.16,161.0,89.15
279,26.0,2014/15,20.0,1.0,646.0,3.0,530.0,3.0,2.0,38.0,170.0,121.88
280,25.0,1991/92,16.0,0.0,118.0,4.0,154.0,2.0,0.0,9.83,24.0,76.62
281,25.0,1991/92,24.0,0.0,566.0,3.0,757.0,3.0,4.0,26.95,93.0,74.76
282,25.0,1991/92,25.0,0.0,850.0,2.0,1207.0,2.0,8.0,36.95,88.0,70.42
283,25.0,1992/93,24.0,1.0,683.0,3.0,1206.0,2.0,3.0,32.52,107.0,56.63
284,25.0,1997/98,22.0,1.0,907.0,7.0,1166.0,0.0,6.0,60.46,101.0,77.78
285,25.0,1997/98,24.0,2.0,689.0,3.0,861.0,1.0,2.0,32.8,118.0,80.02
286,25.0,1998/99,24.0,1.0,719.0,6.0,1027.0,1.0,4.0,39.94,103.0,70.0
287,25.0,1999/00,25.0,5.0,1215.0,2.0,1434.0,0.0,4.0,52.82,153.0,84.72
288,25.0,2000/01,25.0,1.0,912.0,4.0,1411.0,3.0,9.0,43.42,102.0,64.63
289,25.0,2000/01,23.0,0.0,555.0,1.0,841.0,4.0,4.0,25.22,85.0,65.99
290,25.0,2000/01,25.0,3.0,1032.0,0.0,1130.0,2.0,5.0,41.28,189.0,91.32
291,25.0,2000/01,12.0,0.0,125.0,6.0,113.0,0.0,0.0,20.83,32.0,110.61
292,25.0,2002/03,23.0,0.0,617.0,2.0,779.0,4.0,5.0,29.38,92.0,79.2
293,25.0,2002/03,11.0,0.0,40.0,4.0,66.0,3.0,0.0,5.71,13.0,60.6
294,25.0,2002/03,14.0,0.0,39.0,6.0,103.0,3.0,0.0,4.87,15.0,37.86
295,25.0,2005/06,22.0,0.0,707.0,6.0,858.0,0.0,7.0,44.18,82.0,82.4
296,25.0,2005/06,25.0,1.0,996.0,5.0,1307.0,0.0,9.0,49.8,103.0,76.2
297,25.0,2005/06,21.0,0.0,769.0,9.0,782.0,1.0,6.0,64.08,88.0,98.33
298,25.0,2006/07,13.0,0.0,81.0,5.0,119.0,2.0,0.0,10.12,21.0,68.06
299,25.0,2006/07,25.0,0.0,679.0,2.0,712.0,1.0,6.0,29.52,92.0,95.36
300,25.0,2006/07,20.0,1.0,408.0,4.0,526.0,1.0,0.0,25.5,112.0,77.56
301,25.0,2006/07,21.0,0.0,417.0,2.0,654.0,3.0,2.0,21.94,78.0,63.76
302,25.0,2006/07,18.0,0.0,227.0,7.0,288.0,1.0,0.0,20.63,37.0,78.81
303,25.0,2006/07,24.0,1.0,777.0,7.0,1132.0,2.0,4.0,45.7,134.0,68.63
304,25.0,2006/07,24.0,2.0,768.0,0.0,1095.0,2.0,5.0,32.0,110.0,70.13
305,25.0,2009/10,12.0,0.0,148.0,8.0,150.0,0.0,1.0,37.0,53.0,98.66
306,25.0,2009/10,23.0,0.0,974.0,6.0,1020.0,0.0,8.0,57.29,81.0,95.49
307,25.0,2014/15,22.0,3.0,813.0,1.0,884.0,1.0,3.0,38.71,118.0,91.96
308,25.0,2014/15,19.0,0.0,273.0,1.0,212.0,3.0,1.0,15.16,54.0,128.77
309,24.0,1987/88,9.0,0.0,11.0,7.0,27.0,2.0,0.0,5.5,5.0,40.74
310,24.0,1991/92,23.0,0.0,474.0,3.0,622.0,2.0,3.0,23.7,77.0,76.2
311,24.0,1991/92,24.0,1.0,772.0,1.0,1140.0,1.0,6.0,33.56,105.0,67.71
312,24.0,1991/92,13.0,0.0,63.0,6.0,94.0,3.0,0.0,9.0,14.0,67.02
313,24.0,1995/96,12.0,0.0,156.0,6.0,202.0,0.0,0.0,26.0,45.0,77.22
314,24.0,1995/96,24.0,0.0,700.0,1.0,1169.0,0.0,6.0,30.43,80.0,59.88
315,24.0,1995/96,21.0,0.0,300.0,5.0,479.0,1.0,0.0,18.75,43.0,62.63
316,24.0,1995/96,22.0,1.0,655.0,5.0,730.0,2.0,2.0,38.52,102.0,89.72
317,24.0,1997/98,23.0,2.0,830.0,3.0,1113.0,1.0,4.0,41.5,153.0,74.57
318,24.0,1997/98,21.0,0.0,514.0,0.0,655.0,3.0,5.0,24.47,71.0,78.47
319,24.0,1997/98,24.0,2.0,790.0,4.0,1100.0,0.0,4.0,39.5,116.0,71.81
320,24.0,1997/98,21.0,0.0,650.0,12.0,918.0,0.0,6.0,72.22,77.0,70.8
321,24.0,1997/98,23.0,2.0,726.0,6.0,1055.0,0.0,4.0,42.7,116.0,68.81
322,24.0,1997/98,22.0,0.0,594.0,1.0,891.0,0.0,4.0,28.28,86.0,66.66
323,24.0,1997/98,23.0,0.0,379.0,4.0,582.0,3.0,1.0,19.94,67.0,65.12
324,24.0,1997/98,23.0,3.0,1035.0,1.0,1038.0,0.0,6.0,47.04,143.0,99.71
325,24.0,1997/98,21.0,0.0,547.0,1.0,665.0,4.0,4.0,27.35,71.0,82.25
326,24.0,1998/99,24.0,2.0,910.0,3.0,1334.0,2.0,8.0,43.33,130.0,68.21
327,24.0,1998/99,17.0,0.0,255.0,8.0,380.0,1.0,1.0,28.33,51.0,67.1
328,24.0,1999/00,17.0,0.0,371.0,5.0,525.0,2.0,3.0,30.91,68.0,70.66
329,24.0,1999/00,23.0,1.0,564.0,10.0,743.0,5.0,3.0,43.38,101.0,75.9
330,24.0,2000/01,23.0,1.0,708.0,1.0,1030.0,1.0,3.0,32.18,119.0,68.73
331,24.0,2000/01,20.0,0.0,252.0,5.0,359.0,4.0,0.0,16.8,49.0,70.19
332,24.0,2000/01,22.0,0.0,338.0,4.0,531.0,1.0,1.0,18.77,84.0,63.65
333,24.0,2000/01,22.0,1.0,863.0,2.0,1081.0,1.0,6.0,43.15,103.0,79.83
334,24.0,2001/02,24.0,1.0,545.0,1.0,847.0,4.0,1.0,23.69,121.0,64.34
335,24.0,2001/02,24.0,1.0,704.0,1.0,995.0,2.0,2.0,30.6,104.0,70.75
336,24.0,2001/02,22.0,1.0,896.0,3.0,1200.0,0.0,6.0,47.15,104.0,74.66
337,24.0,2005/06,22.0,0.0,582.0,7.0,749.0,2.0,4.0,38.8,76.0,77.7
338,24.0,2005/06,23.0,3.0,945.0,7.0,1003.0,0.0,5.0,59.06,107.0,94.21
339,24.0,2006/07,18.0,0.0,440.0,3.0,551.0,0.0,2.0,29.33,58.0,79.85
340,24.0,2006/07,19.0,0.0,287.0,9.0,306.0,0.0,0.0,28.7,45.0,93.79
341,24.0,2006/07,17.0,0.0,269.0,3.0,300.0,2.0,1.0,19.21,51.0,89.66
342,24.0,2006/07,20.0,0.0,529.0,7.0,569.0,0.0,4.0,40.69,69.0,92.97
343,24.0,2011/12,24.0,2.0,839.0,1.0,1014.0,2.0,3.0,36.47,160.0,82.74
344,24.0,2011/12,24.0,2.0,932.0,1.0,1189.0,0.0,6.0,40.52,105.0,78.38
345,24.0,2014/15,23.0,2.0,880.0,2.0,995.0,3.0,4.0,41.9,237.0,88.44
346,24.0,2014/15,23.0,6.0,1390.0,4.0,1487.0,1.0,7.0,73.15,124.0,93.47
347,23.0,1984/85,20.0,1.0,609.0,1.0,998.0,0.0,2.0,32.05,107.0,61.02
348,23.0,1986/87,8.0,0.0,21.0,8.0,42.0,0.0,0.0,0.0,8.0,50.0
349,23.0,1989/90,22.0,0.0,681.0,8.0,911.0,0.0,6.0,48.64,84.0,74.75
350,23.0,1991/92,5.0,0.0,9.0,3.0,53.0,0.0,0.0,4.5,4.0,16.98
351,23.0,1991/92,14.0,0.0,119.0,6.0,133.0,1.0,0.0,14.87,20.0,89.47
352,23.0,1991/92,21.0,1.0,488.0,4.0,592.0,2.0,2.0,28.7,102.0,82.43
353,23.0,1991/92,20.0,0.0,164.0,4.0,154.0,3.0,0.0,10.25,33.0,106.49
354,23.0,1992/93,19.0,0.0,405.0,6.0,609.0,3.0,2.0,31.15,74.0,66.5
355,23.0,1993/94,23.0,1.0,760.0,3.0,1171.0,1.0,3.0,38.0,112.0,64.9
356,23.0,1993/94,10.0,0.0,21.0,4.0,47.0,3.0,0.0,3.5,15.0,44.68
357,23.0,1995/96,23.0,2.0,1003.0,1.0,1255.0,0.0,7.0,45.59,111.0,79.92
358,23.0,1995/96,23.0,3.0,628.0,1.0,864.0,1.0,1.0,28.54,120.0,72.68
359,23.0,1995/96,23.0,1.0,828.0,2.0,1071.0,0.0,6.0,39.42,106.0,77.31
360,23.0,1995/96,19.0,0.0,376.0,4.0,516.0,1.0,2.0,25.06,89.0,72.86
361,23.0,1995/96,20.0,0.0,633.0,2.0,729.0,0.0,5.0,35.16,80.0,86.83
362,23.0,1997/98,23.0,1.0,830.0,1.0,1206.0,1.0,6.0,37.72,104.0,68.82
363,23.0,1997/98,16.0,0.0,223.0,2.0,261.0,2.0,1.0,15.92,59.0,85.44
364,23.0,1997/98,23.0,1.0,688.0,3.0,1008.0,0.0,3.0,34.4,102.0,68.25
365,23.0,1997/98,23.0,0.0,803.0,0.0,991.0,1.0,8.0,34.91,81.0,81.02
366,23.0,1997/98,23.0,2.0,1121.0,0.0,1481.0,1.0,10.0,48.73,112.0,75.69
367,23.0,1997/98,22.0,2.0,999.0,0.0,1400.0,1.0,7.0,45.4,124.0,71.35
368,23.0,1997/98,22.0,2.0,755.0,2.0,859.0,3.0,3.0,37.75,139.0,87.89
369,23.0,1997/98,23.0,1.0,843.0,1.0,1097.0,0.0,4.0,38.31,104.0,76.84
370,23.0,1997/98,23.0,0.0,666.0,3.0,829.0,1.0,6.0,33.3,83.0,80.33
371,23.0,1998/99,23.0,3.0,941.0,0.0,977.0,1.0,2.0,40.91,154.0,96.31
372,23.0,1998/99,19.0,0.0,397.0,6.0,556.0,1.0,2.0,30.53,73.0,71.4
373,23.0,1998/99,23.0,0.0,876.0,1.0,1211.0,0.0,8.0,39.81,85.0,72.33
374,23.0,1999/00,23.0,1.0,726.0,3.0,931.0,2.0,5.0,36.3,111.0,77.98
375,23.0,1999/00,23.0,0.0,677.0,2.0,1003.0,1.0,5.0,32.23,71.0,67.49
376,23.0,1999/00,22.0,0.0,332.0,1.0,449.0,4.0,0.0,15.8,47.0,73.94
377,23.0,2001/02,23.0,0.0,645.0,2.0,1017.0,2.0,2.0,30.71,55.0,63.42
378,23.0,2001/02,23.0,1.0,720.0,2.0,881.0,1.0,4.0,34.28,142.0,81.72
379,23.0,2001/02,6.0,0.0,16.0,3.0,40.0,1.0,0.0,5.33,11.0,40.0
380,23.0,2002/03,23.0,0.0,909.0,4.0,1070.0,0.0,6.0,47.84,98.0,84.95
381,23.0,2002/03,13.0,0.0,92.0,3.0,147.0,3.0,0.0,9.2,34.0,62.58
382,23.0,2002/03,21.0,4.0,770.0,4.0,886.0,0.0,1.0,45.29,140.0,86.9
383,23.0,2005/06,19.0,1.0,847.0,7.0,820.0,1.0,6.0,70.58,183.0,103.29
384,23.0,2005/06,22.0,3.0,871.0,0.0,788.0,3.0,3.0,39.59,122.0,110.53
385,23.0,2005/06,23.0,1.0,888.0,2.0,1304.0,1.0,7.0,42.28,107.0,68.09
386,23.0,2005/06,13.0,0.0,183.0,6.0,218.0,1.0,1.0,26.14,57.0,83.94
387,23.0,2005/06,16.0,0.0,394.0,3.0,406.0,1.0,2.0,30.3,69.0,97.04
388,23.0,2006/07,17.0,0.0,581.0,3.0,679.0,2.0,6.0,41.5,93.0,85.56
389,23.0,2006/07,16.0,1.0,353.0,5.0,523.0,1.0,1.0,32.09,100.0,67.49
390,23.0,2006/07,20.0,0.0,433.0,6.0,589.0,0.0,2.0,30.92,87.0,73.51
391,23.0,2006/07,17.0,0.0,157.0,0.0,164.0,5.0,0.0,9.23,32.0,95.73
392,23.0,2006/07,22.0,0.0,737.0,2.0,723.0,4.0,8.0,36.85,91.0,101.93
393,23.0,2006/07,10.0,0.0,46.0,4.0,71.0,1.0,0.0,7.66,13.0,64.78
394,23.0,2009/10,23.0,2.0,1009.0,2.0,1110.0,2.0,6.0,48.04,136.0,90.9
395,23.0,2010/11,20.0,1.0,679.0,3.0,851.0,0.0,4.0,39.94,131.0,79.78
396,23.0,2011/12,23.0,0.0,735.0,4.0,982.0,1.0,6.0,38.68,92.0,74.84
397,23.0,2011/12,15.0,0.0,46.0,2.0,83.0,2.0,0.0,3.53,11.0,55.42
398,23.0,2014/15,20.0,0.0,494.0,2.0,478.0,2.0,3.0,27.44,81.0,103.34
399,23.0,2014/15,19.0,1.0,770.0,4.0,865.0,1.0,4.0,51.33,139.0,89.01
400,23.0,2014/15,19.0,1.0,677.0,5.0,845.0,1.0,5.0,48.35,139.0,80.11
401,22.0,1983/84,22.0,4.0,952.0,6.0,1554.0,0.0,6.0,59.5,133.0,61.26
402,22.0,1984/85,20.0,2.0,708.0,5.0,896.0,2.0,5.0,47.2,127.0,79.01
403,22.0,1984/85,12.0,0.0,174.0,6.0,224.0,0.0,0.0,29.0,39.0,77.67
404,22.0,1984/85,18.0,1.0,896.0,2.0,1079.0,0.0,8.0,56.0,103.0,83.03
405,22.0,1986/87,19.0,1.0,538.0,4.0,824.0,1.0,2.0,35.86,108.0,65.29
406,22.0,1986/87,19.0,0.0,431.0,5.0,391.0,0.0,3.0,30.78,64.0,110.23
407,22.0,1986/87,20.0,0.0,445.0,6.0,792.0,3.0,2.0,31.78,58.0,56.18
408,22.0,1986/87,22.0,1.0,693.0,0.0,1171.0,1.0,2.0,31.5,104.0,59.18
409,22.0,1986/87,19.0,1.0,596.0,1.0,735.0,3.0,4.0,33.11,119.0,81.08
410,22.0,1986/87,17.0,0.0,390.0,5.0,482.0,1.0,4.0,32.5,69.0,80.91
411,22.0,1986/87,20.0,0.0,525.0,5.0,764.0,0.0,3.0,35.0,83.0,68.71
412,22.0,1987/88,22.0,1.0,761.0,0.0,1183.0,1.0,4.0,34.59,101.0,64.32
413,22.0,1988/89,20.0,1.0,510.0,2.0,560.0,0.0,1.0,28.33,124.0,91.07
414,22.0,1988/89,22.0,2.0,771.0,2.0,881.0,1.0,4.0,38.55,101.0,87.51
415,22.0,1989/90,22.0,1.0,758.0,2.0,811.0,3.0,5.0,37.9,102.0,93.46
416,22.0,1991/92,13.0,0.0,78.0,4.0,118.0,2.0,0.0,8.66,32.0,66.1
417,22.0,1992/93,22.0,0.0,681.0,3.0,1203.0,3.0,7.0,35.84,96.0,56.6
418,22.0,1992/93,19.0,0.0,483.0,4.0,761.0,1.0,3.0,32.2,69.0,63.46
419,22.0,1992/93,22.0,3.0,906.0,3.0,1311.0,1.0,5.0,47.68,128.0,69.1
420,22.0,1992/93,13.0,0.0,37.0,6.0,87.0,2.0,0.0,5.28,15.0,42.52
421,22.0,1992/93,19.0,0.0,423.0,3.0,651.0,0.0,2.0,26.43,76.0,64.97
422,22.0,1993/94,13.0,0.0,159.0,4.0,229.0,2.0,1.0,17.66,58.0,69.43
423,22.0,1993/94,21.0,0.0,622.0,3.0,836.0,0.0,3.0,34.55,66.0,74.4
424,22.0,1993/94,14.0,0.0,239.0,8.0,356.0,0.0,0.0,39.83,38.0,67.13
425,22.0,1995/96,15.0,0.0,144.0,5.0,230.0,0.0,0.0,14.4,23.0,62.6
426,22.0,1995/96,11.0,0.0,44.0,4.0,83.0,3.0,0.0,6.28,9.0,53.01
427,22.0,1995/96,9.0,0.0,35.0,4.0,57.0,2.0,0.0,7.0,11.0,61.4
428,22.0,1996/97,15.0,0.0,85.0,4.0,120.0,2.0,0.0,7.72,28.0,70.83
429,22.0,1997/98,20.0,0.0,627.0,3.0,708.0,2.0,6.0,36.88,94.0,88.55
430,22.0,1997/98,22.0,2.0,1005.0,2.0,1358.0,0.0,6.0,50.25,145.0,74.0
431,22.0,1997/98,19.0,0.0,535.0,7.0,647.0,0.0,3.0,44.58,94.0,82.68
432,22.0,1997/98,21.0,3.0,892.0,2.0,1023.0,2.0,5.0,46.94,140.0,87.19
433,22.0,1999/00,20.0,1.0,799.0,3.0,1160.0,0.0,6.0,47.0,107.0,68.87
434,22.0,1999/00,22.0,1.0,652.0,0.0,675.0,1.0,4.0,29.63,128.0,96.59
435,22.0,1999/00,21.0,0.0,742.0,4.0,1140.0,1.0,6.0,43.64,98.0,65.08
436,22.0,1999/00,22.0,2.0,758.0,1.0,910.0,1.0,2.0,36.09,186.0,83.29
437,22.0,1999/00,17.0,0.0,407.0,5.0,511.0,1.0,3.0,33.91,81.0,79.64
438,22.0,2000/01,22.0,1.0,616.0,3.0,823.0,2.0,3.0,32.42,142.0,74.84
439,22.0,2000/01,16.0,0.0,219.0,7.0,336.0,0.0,1.0,24.33,50.0,65.17
440,22.0,2000/01,18.0,0.0,300.0,3.0,428.0,1.0,2.0,20.0,63.0,70.09
441,22.0,2002/03,14.0,0.0,402.0,5.0,698.0,1.0,3.0,44.66,74.0,57.59
442,22.0,2002/03,22.0,5.0,1165.0,5.0,1134.0,4.0,4.0,68.52,153.0,102.73
443,22.0,2002/03,11.0,0.0,79.0,3.0,90.0,1.0,0.0,9.87,28.0,87.77
444,22.0,2002/03,8.0,0.0,83.0,2.0,118.0,1.0,0.0,13.83,20.0,70.33
445,22.0,2002/03,8.0,0.0,14.0,7.0,26.0,1.0,0.0,14.0,8.0,53.84
446,22.0,2002/03,13.0,0.0,247.0,4.0,257.0,1.0,1.0,27.44,57.0,96.1
447,22.0,2003/04,20.0,0.0,752.0,2.0,949.0,1.0,7.0,41.77,99.0,79.24
448,22.0,2003/04,17.0,0.0,277.0,7.0,358.0,1.0,2.0,27.7,56.0,77.37
449,22.0,2003/04,22.0,1.0,592.0,4.0,758.0,3.0,4.0,32.88,100.0,78.1
450,22.0,2005/06,21.0,0.0,690.0,1.0,922.0,0.0,6.0,34.5,87.0,74.83
451,22.0,2005/06,19.0,0.0,550.0,4.0,700.0,1.0,4.0,36.66,76.0,78.57
452,22.0,2005/06,20.0,0.0,388.0,8.0,452.0,2.0,2.0,32.33,73.0,85.84
453,22.0,2005/06,22.0,0.0,643.0,1.0,652.0,0.0,3.0,30.61,77.0,98.61
454,22.0,2005/06,22.0,2.0,780.0,2.0,859.0,1.0,3.0,39.0,134.0,90.8
455,22.0,2005/06,20.0,3.0,864.0,3.0,852.0,1.0,3.0,50.82,156.0,101.4
456,22.0,2005/06,20.0,0.0,157.0,6.0,229.0,2.0,0.0,11.21,37.0,68.55
457,22.0,2006/07,9.0,0.0,48.0,4.0,84.0,0.0,0.0,9.6,22.0,57.14
458,22.0,2006/07,21.0,1.0,888.0,3.0,958.0,4.0,7.0,49.33,146.0,92.69
459,22.0,2006/07,19.0,1.0,559.0,3.0,615.0,0.0,3.0,34.93,117.0,90.89
460,22.0,2006/07,7.0,0.0,26.0,2.0,45.0,1.0,0.0,5.2,9.0,57.77
461,22.0,2006/07,20.0,0.0,634.0,2.0,856.0,1.0,3.0,35.22,92.0,74.06
462,22.0,2006/07,22.0,3.0,739.0,3.0,1010.0,3.0,2.0,38.89,123.0,73.16
463,22.0,2006/07,20.0,2.0,660.0,1.0,832.0,4.0,3.0,34.73,128.0,79.32
464,22.0,2006/07,19.0,0.0,494.0,6.0,533.0,3.0,5.0,38.0,79.0,92.68
465,22.0,2007/08,20.0,0.0,708.0,6.0,892.0,0.0,5.0,50.57,88.0,79.37
466,22.0,2007/08,16.0,0.0,249.0,3.0,358.0,1.0,0.0,19.15,43.0,69.55
467,22.0,2007/08,22.0,1.0,936.0,1.0,1124.0,2.0,6.0,44.57,117.0,83.27
468,22.0,2009/10,15.0,1.0,603.0,3.0,598.0,1.0,5.0,50.25,106.0,100.83
469,22.0,2014/15,22.0,2.0,806.0,6.0,1052.0,0.0,4.0,50.37,105.0,76.61
470,21.0,1983/84,14.0,0.0,305.0,6.0,363.0,1.0,1.0,38.12,82.0,84.02
471,21.0,1984/85,3.0,0.0,41.0,1.0,58.0,0.0,0.0,20.5,27.0,70.68
472,21.0,1984/85,20.0,3.0,973.0,4.0,1273.0,0.0,5.0,60.81,145.0,76.43
473,21.0,1984/85,4.0,0.0,17.0,1.0,26.0,0.0,0.0,5.66,9.0,65.38
474,21.0,1984/85,19.0,0.0,407.0,9.0,453.0,0.0,2.0,40.7,72.0,89.84
475,21.0,1984/85,18.0,1.0,515.0,4.0,800.0,4.0,2.0,36.78,104.0,64.37
476,21.0,1985/86,9.0,0.0,152.0,4.0,163.0,0.0,0.0,30.4,37.0,93.25
477,21.0,1985/86,19.0,1.0,723.0,7.0,830.0,0.0,5.0,60.25,116.0,87.1
478,21.0,1985/86,20.0,0.0,462.0,3.0,661.0,2.0,3.0,27.17,66.0,69.89
479,21.0,1986/87,21.0,0.0,698.0,3.0,1088.0,0.0,5.0,38.77,91.0,64.15
480,21.0,1986/87,18.0,0.0,296.0,6.0,469.0,0.0,1.0,24.66,57.0,63.11
481,21.0,1986/87,21.0,0.0,845.0,5.0,1236.0,1.0,9.0,52.81,78.0,68.36
482,21.0,1986/87,21.0,1.0,509.0,2.0,730.0,2.0,3.0,26.78,102.0,69.72
483,21.0,1986/87,20.0,1.0,499.0,1.0,899.0,2.0,2.0,26.26,109.0,55.5
484,21.0,1986/87,8.0,0.0,20.0,4.0,39.0,1.0,0.0,5.0,7.0,51.28
485,21.0,1989/90,18.0,1.0,345.0,3.0,464.0,1.0,2.0,23.0,102.0,74.35
486,21.0,1989/90,18.0,0.0,313.0,4.0,274.0,3.0,1.0,22.35,86.0,114.23
487,21.0,1991/92,19.0,0.0,443.0,5.0,662.0,2.0,3.0,31.64,59.0,66.91
488,21.0,1991/92,21.0,0.0,734.0,2.0,1299.0,2.0,7.0,38.63,93.0,56.5
489,21.0,1991/92,15.0,0.0,454.0,1.0,661.0,1.0,3.0,32.42,77.0,68.68
490,21.0,1991/92,12.0,0.0,103.0,6.0,126.0,0.0,0.0,17.16,26.0,81.74
491,21.0,1992/93,21.0,0.0,656.0,4.0,955.0,2.0,5.0,38.58,90.0,68.69
492,21.0,1992/93,9.0,0.0,76.0,2.0,158.0,1.0,0.0,10.85,30.0,48.1
493,21.0,1992/93,20.0,0.0,366.0,3.0,642.0,3.0,2.0,21.52,80.0,57.0
494,21.0,1993/94,10.0,0.0,106.0,1.0,147.0,1.0,1.0,11.77,55.0,72.1
495,21.0,1993/94,21.0,1.0,684.0,3.0,950.0,1.0,5.0,38.0,107.0,72.0
496,21.0,1995/96,11.0,0.0,29.0,7.0,40.0,2.0,0.0,7.25,7.0,72.5
497,21.0,1995/96,20.0,0.0,612.0,0.0,874.0,0.0,4.0,30.6,92.0,70.02
498,21.0,1997/98,21.0,1.0,824.0,1.0,1112.0,3.0,6.0,41.2,103.0,74.1
499,21.0,1997/98,18.0,0.0,503.0,1.0,581.0,1.0,3.0,29.58,99.0,86.57
500,21.0,1997/98,20.0,0.0,515.0,4.0,679.0,0.0,3.0,32.18,70.0,75.84
501,21.0,1997/98,6.0,0.0,15.0,3.0,64.0,1.0,0.0,5.0,8.0,23.43
502,21.0,1997/98,17.0,0.0,213.0,7.0,282.0,0.0,0.0,21.3,33.0,75.53
503,21.0,1998/99,20.0,2.0,821.0,1.0,1165.0,2.0,5.0,43.21,123.0,70.47
504,21.0,1998/99,6.0,0.0,37.0,2.0,65.0,0.0,0.0,9.25,12.0,56.92
505,21.0,1998/99,20.0,2.0,769.0,2.0,921.0,0.0,4.0,42.72,110.0,83.49
506,21.0,1998/99,10.0,0.0,77.0,2.0,94.0,1.0,0.0,9.62,28.0,81.91
507,21.0,1999/00,19.0,0.0,432.0,6.0,539.0,0.0,3.0,33.23,70.0,80.14
508,21.0,1999/00,18.0,1.0,539.0,12.0,611.0,0.0,4.0,89.83,116.0,88.21
509,21.0,1999/00,14.0,0.0,155.0,5.0,202.0,3.0,0.0,17.22,30.0,76.73
510,21.0,1999/00,20.0,0.0,330.0,2.0,471.0,1.0,0.0,18.33,35.0,70.06
511,21.0,1999/00,21.0,2.0,682.0,2.0,999.0,2.0,4.0,35.89,116.0,68.26
512,21.0,2000/01,11.0,0.0,250.0,3.0,325.0,0.0,2.0,31.25,60.0,76.92
513,21.0,2000/01,20.0,1.0,578.0,3.0,801.0,1.0,4.0,34.0,102.0,72.15
514,21.0,2000/01,8.0,0.0,73.0,5.0,94.0,0.0,0.0,24.33,26.0,77.65
515,21.0,2000/01,19.0,0.0,620.0,8.0,714.0,0.0,5.0,56.36,75.0,86.83
516,21.0,2001/02,17.0,1.0,603.0,5.0,804.0,1.0,3.0,50.25,131.0,75.0
517,21.0,2002/03,13.0,0.0,271.0,2.0,321.0,1.0,0.0,24.63,49.0,84.42
518,21.0,2002/03,18.0,1.0,559.0,3.0,749.0,1.0,4.0,37.26,105.0,74.63
519,21.0,2002/03,21.0,1.0,847.0,1.0,750.0,0.0,7.0,42.35,124.0,112.93
520,21.0,2002/03,18.0,1.0,700.0,5.0,916.0,2.0,6.0,53.84,101.0,76.41
521,21.0,2002/03,20.0,2.0,864.0,5.0,905.0,2.0,6.0,57.6,141.0,95.46
522,21.0,2002/03,10.0,0.0,42.0,4.0,55.0,2.0,0.0,7.0,16.0,76.36
523,21.0,2003/04,21.0,5.0,799.0,3.0,974.0,0.0,0.0,44.38,131.0,82.03
524,21.0,2003/04,19.0,0.0,674.0,5.0,767.0,1.0,4.0,48.14,88.0,87.87
525,21.0,2003/04,20.0,1.0,568.0,1.0,612.0,1.0,2.0,29.89,139.0,92.81
526,21.0,2004/05,21.0,2.0,698.0,2.0,791.0,1.0,4.0,36.73,107.0,88.24
527,21.0,2005/06,9.0,0.0,77.0,5.0,88.0,1.0,0.0,19.25,21.0,87.5
528,21.0,2005/06,15.0,0.0,422.0,3.0,517.0,3.0,2.0,35.16,83.0,81.62
529,21.0,2006/07,21.0,0.0,600.0,0.0,922.0,1.0,4.0,28.57,77.0,65.07
530,21.0,2006/07,21.0,2.0,715.0,5.0,981.0,2.0,3.0,44.68,120.0,72.88
531,21.0,2006/07,18.0,0.0,520.0,3.0,564.0,2.0,4.0,34.66,67.0,92.19
532,21.0,2006/07,20.0,0.0,402.0,2.0,518.0,2.0,1.0,22.33,72.0,77.6
533,21.0,2006/07,9.0,0.0,145.0,3.0,153.0,0.0,0.0,24.16,40.0,94.77
534,21.0,2006/07,7.0,0.0,26.0,3.0,29.0,1.0,0.0,6.5,10.0,89.65
535,21.0,2006/07,12.0,0.0,117.0,3.0,183.0,2.0,0.0,13.0,40.0,63.93
536,21.0,2006/07,7.0,0.0,35.0,1.0,21.0,1.0,0.0,5.83,11.0,166.66
537,21.0,2006/07,20.0,2.0,699.0,3.0,862.0,2.0,5.0,41.11,141.0,81.09
538,21.0,2007/08,18.0,0.0,340.0,3.0,398.0,2.0,1.0,22.66,51.0,85.42
539,21.0,2007/08,20.0,1.0,666.0,1.0,803.0,0.0,5.0,35.05,121.0,82.93
540,21.0,2010/11,19.0,1.0,468.0,2.0,487.0,2.0,2.0,27.52,101.0,96.09
